         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
188.699997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.070681, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.800003,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.070407, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.900009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.070139, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.000000,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.069876, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.100006,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.069618, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.199997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.069366, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.069118, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.068876, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.068639, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.600006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.068406, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
